h,ffnh,numh,numl,lr,bs,ti,D,N,D/N,loss,smooth loss
1280,9472,10,10,0.00391,1024,10848,22700000000,429260800,52.88160484255725,2.389291,2.3777083288709693
960,9368,15,7,0.01562,512,10852,11400000000,214663680,53.10632893277521,6.844935,6.866001744084572
1024,9552,16,8,0.0009766,128,54283,14200000000,268304384,52.92496450598437,2.420762,2.4485175459549198
960,9368,15,7,0.0221,192,28940,11400000000,214663680,53.10632893277521,6.668795,6.644508521636286
1280,9048,10,13,0.000691,1024,13566,28400000000,536872960,52.898920444792005,2.310462,2.3124587533369354
1024,9552,16,8,0.001953,2048,3392,14200000000,268304384,52.92496450598437,2.536893,2.547098061906752
1024,9552,16,8,0.003906,192,36188,14200000000,268304384,52.92496450598437,2.396146,2.4319467688124115
1280,9048,10,13,0.00138,512,27132,28400000000,536872960,52.898920444792005,2.283111,2.281045882583922
1280,9472,10,10,0.000977,64,173568,22700000000,429260800,52.88160484255725,2.335507,2.347200179584642
1280,9472,10,10,0.00138,96,115712,22700000000,429260800,52.88160484255725,2.377337,2.33435169524235
960,9368,15,7,0.0221,2048,2713,11400000000,214663680,53.10632893277521,6.771978,6.7765149967453056
960,9368,15,7,0.0006905,192,28940,11400000000,214663680,53.10632893277521,2.493063,2.521558080524525
1024,9552,16,8,0.01562,256,27141,14200000000,268304384,52.92496450598437,6.892098,6.865211558731771
960,9368,15,7,0.005524,256,21705,11400000000,214663680,53.10632893277521,2.497931,2.524046148926389
1024,9552,16,8,0.0009766,1024,6785,14200000000,268304384,52.92496450598437,2.50334,2.5134026183453435
1280,9472,10,10,0.00552,352,31557,22700000000,429260800,52.88160484255725,2.343666,2.344702935905337
960,9368,15,7,0.005524,32,173645,11400000000,214663680,53.10632893277521,2.541958,2.603790663095925
1024,9552,16,8,0.01562,512,13570,14200000000,268304384,52.92496450598437,6.470966,6.490736019910975
960,9368,15,7,0.0009766,2048,2713,11400000000,214663680,53.10632893277521,2.646289,2.653814457085641
960,9368,15,7,0.007812,256,21705,11400000000,214663680,53.10632893277521,2.519631,2.5474807399005046
1024,9552,16,8,0.0006905,256,27141,14200000000,268304384,52.92496450598437,2.454893,2.4683500176137647
1280,9472,10,10,0.000977,192,57856,22700000000,429260800,52.88160484255725,2.382682,2.3283980216632285
1280,9472,10,10,0.0156,96,115712,22700000000,429260800,52.88160484255725,5.526536,5.514690909381318
1280,9048,10,13,0.00391,256,54264,28400000000,536872960,52.898920444792005,2.300581,2.2798365992965346
960,9368,15,7,0.0006905,32,173645,11400000000,214663680,53.10632893277521,2.458479,2.525005967339025
960,9368,15,7,0.0006905,736,7549,11400000000,214663680,53.10632893277521,2.574724,2.5740146315804
1280,9048,10,13,0.00781,2048,6783,28400000000,536872960,52.898920444792005,2.399161,2.387636468297691
1024,9552,16,8,0.01105,352,19739,14200000000,268304384,52.92496450598437,2.539324,2.527092185599596
1280,9472,10,10,0.00276,352,31557,22700000000,429260800,52.88160484255725,2.326898,2.3272362521042345
960,9368,15,7,0.003906,128,43411,11400000000,214663680,53.10632893277521,2.471372,2.490297303435792
2048,8192,16,16,0.0006905,192,144704,56900000000,1073741824,52.99225449562073,2.123657,2.1240736188772367
1024,9552,16,8,0.0006905,736,9440,14200000000,268304384,52.92496450598437,2.514414,2.509064750267044
1024,9552,16,8,0.0006905,64,108566,14200000000,268304384,52.92496450598437,2.358114,2.452740176485728
960,9368,15,7,0.001953,256,21705,11400000000,214663680,53.10632893277521,2.468448,2.495343496693349
1280,9472,10,10,0.000977,2048,5424,22700000000,429260800,52.88160484255725,2.417956,2.414263659870268
960,9368,15,7,0.001953,512,10852,11400000000,214663680,53.10632893277521,2.529094,2.5162864070654325
2048,8192,16,16,0.001953,512,54264,56900000000,1073741824,52.99225449562073,2.116593,2.124390416973343
1024,9552,16,8,0.001381,736,9440,14200000000,268304384,52.92496450598437,2.488455,2.4831595167084104
2048,8192,16,16,0.0009766,512,54264,56900000000,1073741824,52.99225449562073,2.116137,2.125177896750764
1024,9552,16,8,0.01562,352,19739,14200000000,268304384,52.92496450598437,6.84961,6.830299697064298
2048,8192,16,16,0.001381,2048,13566,56900000000,1073741824,52.99225449562073,2.158543,2.159072145296941
960,9368,15,7,0.001381,256,21705,11400000000,214663680,53.10632893277521,2.482751,2.5087555343746057
1024,9552,16,8,0.007812,64,108566,14200000000,268304384,52.92496450598437,2.433293,2.5282825900851784
1280,9472,10,10,0.00276,128,86784,22700000000,429260800,52.88160484255725,2.383523,2.3297354810433304
960,9368,15,7,0.005524,512,10852,11400000000,214663680,53.10632893277521,2.550324,2.5352484880621624
960,9368,15,7,0.01105,128,43411,11400000000,214663680,53.10632893277521,2.579521,2.592346629987296
1280,9472,10,10,0.00391,512,21696,22700000000,429260800,52.88160484255725,2.374703,2.348920680377081
960,9368,15,7,0.007812,32,173645,11400000000,214663680,53.10632893277521,2.646063,2.7094737525827988
1280,9048,10,13,0.0156,736,18874,28400000000,536872960,52.898920444792005,6.745381,6.768601815538839
1280,9048,10,13,0.0156,128,108528,28400000000,536872960,52.898920444792005,2.389783,2.4640383578064395
1024,9552,16,8,0.0221,736,9440,14200000000,268304384,52.92496450598437,6.476352,6.483111977643307
1280,9048,10,13,0.00276,2048,6783,28400000000,536872960,52.898920444792005,2.35275,2.342433645156494
960,9368,15,7,0.0004883,192,28940,11400000000,214663680,53.10632893277521,2.506512,2.5339312492342776
1280,9472,10,10,0.0156,2048,5424,22700000000,429260800,52.88160484255725,6.79451,6.78130427951915
1280,9472,10,10,0.00276,64,173568,22700000000,429260800,52.88160484255725,2.350594,2.3649013608331155
1024,9552,16,8,0.005524,256,27141,14200000000,268304384,52.92496450598437,2.434768,2.4506418471189293
1280,9472,10,10,0.000488,96,115712,22700000000,429260800,52.88160484255725,2.388893,2.3449824580725878
1280,9472,10,10,0.00276,32,347137,22700000000,429260800,52.88160484255725,2.492125,2.427796687224176
960,9368,15,7,0.001381,352,15785,11400000000,214663680,53.10632893277521,2.504225,2.514621724984739
1024,9552,16,8,0.007812,128,54283,14200000000,268304384,52.92496450598437,2.46006,2.486152648941572
2048,8192,16,16,0.001953,2048,13566,56900000000,1073741824,52.99225449562073,2.161762,2.1619168338457797
1280,9472,10,10,0.00195,128,86784,22700000000,429260800,52.88160484255725,2.382541,2.3269648430590557
1024,9552,16,8,0.007812,352,19739,14200000000,268304384,52.92496450598437,2.502951,2.4894407356049584
2048,8192,16,16,0.001381,352,78929,56900000000,1073741824,52.99225449562073,2.102763,2.122338342475917
1280,9472,10,10,0.00552,512,21696,22700000000,429260800,52.88160484255725,2.39109,2.364440114168435
2048,8192,16,16,0.0009766,64,434112,56900000000,1073741824,52.99225449562073,2.161305,2.1540883490975773
1280,9048,10,13,0.0156,1024,13566,28400000000,536872960,52.898920444792005,6.296585,6.312968870025515
1280,9472,10,10,0.000977,128,86784,22700000000,429260800,52.88160484255725,2.388377,2.333668652386153
1280,9048,10,13,0.00781,128,108528,28400000000,536872960,52.898920444792005,2.317372,2.3888991101122192
1280,9048,10,13,0.000345,736,18874,28400000000,536872960,52.898920444792005,2.316119,2.326531033521325
1280,9472,10,10,0.0156,1024,10848,22700000000,429260800,52.88160484255725,6.846218,6.83423759400091
960,9368,15,7,0.003906,192,28940,11400000000,214663680,53.10632893277521,2.460378,2.4877112597424653
960,9368,15,7,0.01105,32,173645,11400000000,214663680,53.10632893277521,2.717556,2.7755856560368173
960,9368,15,7,0.0009766,352,15785,11400000000,214663680,53.10632893277521,2.51722,2.5286242961455985
1024,9552,16,8,0.003906,1024,6785,14200000000,268304384,52.92496450598437,2.474714,2.4833844105088283
1024,9552,16,8,0.01562,128,54283,14200000000,268304384,52.92496450598437,2.625107,2.648509995696576
1024,9552,16,8,0.001953,64,108566,14200000000,268304384,52.92496450598437,2.355901,2.44796796744476
1280,9472,10,10,0.000691,256,43392,22700000000,429260800,52.88160484255725,2.365683,2.3376778182550746
1280,9048,10,13,0.000345,2048,6783,28400000000,536872960,52.898920444792005,2.400324,2.389611142394316
1280,9048,10,13,0.00195,64,217056,28400000000,536872960,52.898920444792005,2.180592,2.2989234197787485
960,9368,15,7,0.0009766,736,7549,11400000000,214663680,53.10632893277521,2.558763,2.558820256599569
2048,8192,16,16,0.0004883,256,108528,56900000000,1073741824,52.99225449562073,2.121562,2.1305552601831783
1280,9472,10,10,0.00552,256,43392,22700000000,429260800,52.88160484255725,2.379392,2.3481212759745373
2048,8192,16,16,0.0006905,256,108528,56900000000,1073741824,52.99225449562073,2.117547,2.126194160666247
1024,9552,16,8,0.01105,128,54283,14200000000,268304384,52.92496450598437,2.532413,2.554607983504762
960,9368,15,7,0.001953,128,43411,11400000000,214663680,53.10632893277521,2.469671,2.491520588316196
960,9368,15,7,0.002762,512,10852,11400000000,214663680,53.10632893277521,2.525982,2.5118603731464684
1280,9472,10,10,0.00391,64,173568,22700000000,429260800,52.88160484255725,2.364121,2.382605210172012
2048,8192,16,16,0.0004883,352,78929,56900000000,1073741824,52.99225449562073,2.11328,2.133610076021737
960,9368,15,7,0.005524,192,28940,11400000000,214663680,53.10632893277521,2.465582,2.4943144756639968
1280,9048,10,13,0.00195,192,72352,28400000000,536872960,52.898920444792005,2.233256,2.2629008515682805
1024,9552,16,8,0.001381,1024,6785,14200000000,268304384,52.92496450598437,2.491133,2.501038615908301
1280,9048,10,13,0.000691,128,108528,28400000000,536872960,52.898920444792005,2.20167,2.274937152838719
1280,9048,10,13,0.000345,512,27132,28400000000,536872960,52.898920444792005,2.315026,2.312680196358816
1024,9552,16,8,0.007812,2048,3392,14200000000,268304384,52.92496450598437,2.576648,2.5870021863975543
960,9368,15,7,0.001953,32,173645,11400000000,214663680,53.10632893277521,2.470891,2.5361301925117075
1280,9472,10,10,0.000345,128,86784,22700000000,429260800,52.88160484255725,2.403796,2.3498112316137534
1024,9552,16,8,0.001381,352,19739,14200000000,268304384,52.92496450598437,2.469424,2.455077900373501
960,9368,15,7,0.01105,736,7549,11400000000,214663680,53.10632893277521,2.580203,2.579205547741478
1024,9552,16,8,0.0009766,64,108566,14200000000,268304384,52.92496450598437,2.353362,2.447175704250092
2048,8192,16,16,0.0004883,736,37748,56900000000,1073741824,52.99225449562073,2.146363,2.1441523317336038
960,9368,15,7,0.0006905,512,10852,11400000000,214663680,53.10632893277521,2.567385,2.553457045254768
960,9368,15,7,0.003906,1024,5426,11400000000,214663680,53.10632893277521,2.540128,2.54575891622767
960,9368,15,7,0.0006905,2048,2713,11400000000,214663680,53.10632893277521,2.664826,2.6726054070311243
1024,9552,16,8,0.001381,128,54283,14200000000,268304384,52.92496450598437,2.414122,2.440703131786716
960,9368,15,7,0.01105,64,86822,11400000000,214663680,53.10632893277521,2.664391,2.680697108526937
1024,9552,16,8,0.003906,256,27141,14200000000,268304384,52.92496450598437,2.420873,2.434795972052878
960,9368,15,7,0.005524,736,7549,11400000000,214663680,53.10632893277521,2.551785,2.551323410375717
960,9368,15,7,0.001381,2048,2713,11400000000,214663680,53.10632893277521,2.637399,2.64519370655653
1280,9048,10,13,0.00138,352,39464,28400000000,536872960,52.898920444792005,2.260142,2.27022327007952
2048,8192,16,16,0.0006905,32,868225,56900000000,1073741824,52.99225449562073,2.218067,2.1977286260532662
1280,9048,10,13,0.00552,352,39464,28400000000,536872960,52.898920444792005,2.289653,2.298314826412976
1024,9552,16,8,0.002762,2048,3392,14200000000,268304384,52.92496450598437,2.536158,2.546241878691562
1024,9552,16,8,0.002762,352,19739,14200000000,268304384,52.92496450598437,2.454159,2.439560929077824
1280,9048,10,13,0.0156,512,27132,28400000000,536872960,52.898920444792005,6.742148,6.752051273760995
960,9368,15,7,0.0221,512,10852,11400000000,214663680,53.10632893277521,6.573725,6.591906571424376
1280,9048,10,13,0.00138,192,72352,28400000000,536872960,52.898920444792005,2.236036,2.2659679582119328
1280,9048,10,13,0.000345,32,434112,28400000000,536872960,52.898920444792005,2.184242,2.310906769509748
1280,9048,10,13,0.00391,352,39464,28400000000,536872960,52.898920444792005,2.26885,2.2770473979962365
1280,9048,10,13,0.00391,64,217056,28400000000,536872960,52.898920444792005,2.219482,2.3363882364593977
960,9368,15,7,0.002762,192,28940,11400000000,214663680,53.10632893277521,2.456904,2.484704606097089
960,9368,15,7,0.0004883,64,86822,11400000000,214663680,53.10632893277521,2.498596,2.5189970437713622
1280,9472,10,10,0.000691,512,21696,22700000000,429260800,52.88160484255725,2.375691,2.350153017085438
1280,9048,10,13,0.0111,64,217056,28400000000,536872960,52.898920444792005,2.33675,2.4515419690001705
2048,8192,16,16,0.0004883,128,217056,56900000000,1073741824,52.99225449562073,2.13475,2.1296464951256677
1280,9472,10,10,0.00552,2048,5424,22700000000,429260800,52.88160484255725,2.438571,2.4351111054661816
1280,9472,10,10,0.00552,96,115712,22700000000,429260800,52.88160484255725,2.426283,2.3867959998499697
1280,9472,10,10,0.000977,352,31557,22700000000,429260800,52.88160484255725,2.333802,2.3332459374995573
1280,9472,10,10,0.00276,1024,10848,22700000000,429260800,52.88160484255725,2.378273,2.36686823323229
1024,9552,16,8,0.01105,32,217132,14200000000,268304384,52.92496450598437,2.697775,2.713213708383557
1280,9048,10,13,0.00195,1024,13566,28400000000,536872960,52.898920444792005,2.29634,2.2990561790823336
1280,9048,10,13,0.00781,512,27132,28400000000,536872960,52.898920444792005,2.328241,2.3242207768513645
1280,9472,10,10,0.000488,352,31557,22700000000,429260800,52.88160484255725,2.353914,2.353805551864354
1280,9472,10,10,0.00138,32,347137,22700000000,429260800,52.88160484255725,2.455182,2.39272869062133
1280,9048,10,13,0.00195,256,54264,28400000000,536872960,52.898920444792005,2.285002,2.2646213491999605
1024,9552,16,8,0.0221,32,217132,14200000000,268304384,52.92496450598437,6.230602,6.264152115399237
1280,9472,10,10,0.00391,32,347137,22700000000,429260800,52.88160484255725,2.531324,2.4703566079423003
1024,9552,16,8,0.01105,2048,3392,14200000000,268304384,52.92496450598437,2.600307,2.6102111506344943
1280,9472,10,10,0.00138,2048,5424,22700000000,429260800,52.88160484255725,2.398386,2.394751604112566
1280,9048,10,13,0.000345,256,54264,28400000000,536872960,52.898920444792005,2.317545,2.2980214758598154
1280,9472,10,10,0.00195,192,57856,22700000000,429260800,52.88160484255725,2.377322,2.3225707185919835
960,9368,15,7,0.0006905,352,15785,11400000000,214663680,53.10632893277521,2.524082,2.53579734041354
1024,9552,16,8,0.003906,64,108566,14200000000,268304384,52.92496450598437,2.379697,2.474975994308631
960,9368,15,7,0.005524,1024,5426,11400000000,214663680,53.10632893277521,2.571137,2.5758693597794946
1280,9048,10,13,0.0156,64,217056,28400000000,536872960,52.898920444792005,2.446153,2.562262132961799
960,9368,15,7,0.0221,128,43411,11400000000,214663680,53.10632893277521,6.55575,6.6017849219906495
960,9368,15,7,0.0006905,256,21705,11400000000,214663680,53.10632893277521,2.503213,2.529000242457832
1280,9472,10,10,0.000345,256,43392,22700000000,429260800,52.88160484255725,2.385455,2.3562599368831183
1280,9048,10,13,0.00781,192,72352,28400000000,536872960,52.898920444792005,2.30648,2.335758932905488
1024,9552,16,8,0.001381,256,27141,14200000000,268304384,52.92496450598437,2.434803,2.448950265724603
1024,9552,16,8,0.01562,2048,3392,14200000000,268304384,52.92496450598437,6.625169,6.618150369737748
1280,9048,10,13,0.00781,64,217056,28400000000,536872960,52.898920444792005,2.328345,2.442215886482398
1280,9048,10,13,0.00276,512,27132,28400000000,536872960,52.898920444792005,2.27934,2.2762209122607286
1280,9048,10,13,0.00195,128,108528,28400000000,536872960,52.898920444792005,2.199852,2.270939653904813
1280,9472,10,10,0.00276,96,115712,22700000000,429260800,52.88160484255725,2.380697,2.340387143793813
2048,8192,16,16,0.0009766,736,37748,56900000000,1073741824,52.99225449562073,2.135489,2.1334094487248683
1280,9472,10,10,0.00138,192,57856,22700000000,429260800,52.88160484255725,2.377351,2.323487993010749
2048,8192,16,16,0.0004883,1024,27132,56900000000,1073741824,52.99225449562073,2.154595,2.1499576858356155
1280,9048,10,13,0.000691,352,39464,28400000000,536872960,52.898920444792005,2.273986,2.2841774632921967
2048,8192,16,16,0.0009766,128,217056,56900000000,1073741824,52.99225449562073,2.13308,2.1268927515383527
1280,9048,10,13,0.00391,736,18874,28400000000,536872960,52.898920444792005,2.286755,2.2963609681786115
1280,9048,10,13,0.0156,256,54264,28400000000,536872960,52.898920444792005,2.484097,2.466486283039212
960,9368,15,7,0.001381,128,43411,11400000000,214663680,53.10632893277521,2.477932,2.498693898638097
960,9368,15,7,0.005524,128,43411,11400000000,214663680,53.10632893277521,2.48386,2.503010192258993
960,9368,15,7,0.005524,352,15785,11400000000,214663680,53.10632893277521,2.514112,2.523896344062984
1280,9472,10,10,0.00391,2048,5424,22700000000,429260800,52.88160484255725,2.425828,2.422107147791082
960,9368,15,7,0.01562,128,43411,11400000000,214663680,53.10632893277521,2.61865,2.632886535562112
1024,9552,16,8,0.003906,2048,3392,14200000000,268304384,52.92496450598437,2.53121,2.541316096010619
1024,9552,16,8,0.0009766,256,27141,14200000000,268304384,52.92496450598437,2.445385,2.4592515869414915
