N,N_no_emb,D,C,C_no_emb,C_6ND,C_6ND_no_emb,portion_steps_elapsed,train_tokens,total_steps,current_steps,total_epochs,current_epoch,peak_lr,loss
113718400,49165440,6174015488,4212594977231339520,1821289128213872640,4212594977223475200,1821289128206008320,0.368,6174015488,16000,5888,125,46,0.004,3.411927355686202
113718400,49165440,6308233216,4304173128910110720,1860882370131394560,4304173128902246400,1860882370123530240,0.376,6308233216,16000,6016,125,47,0.004,3.406851248582825
113718400,49165440,6442450944,4395751280588881920,1900475612048916480,4395751280581017600,1900475612041052160,0.384,6442450944,16000,6144,125,48,0.004,3.4040508014149964
113718400,49165440,6576668672,4487329432267653120,1940068853966438400,4487329432259788800,1940068853958574080,0.392,6576668672,16000,6272,125,49,0.004,3.402046016184613
113718400,49165440,6710886400,4578907583946424320,1979662095883960320,4578907583938560000,1979662095876096000,0.4,6710886400,16000,6400,125,50,0.004,3.397722228663042
113718400,49165440,6845104128,4670485735625195520,2019255337801482240,4670485735617331200,2019255337793617920,0.408,6845104128,16000,6528,125,51,0.004,3.3919963024090976
113718400,49165440,6979321856,4762063887303966720,2058848579719004160,4762063887296102400,2058848579711139840,0.416,6979321856,16000,6656,125,52,0.004,3.3894884712062776
113718400,49165440,7113539584,4853642038982737920,2098441821636526080,4853642038974873600,2098441821628661760,0.424,7113539584,16000,6784,125,53,0.004,3.386718238471076
113718400,49165440,7247757312,4945220190661509120,2138035063554048000,4945220190653644800,2138035063546183680,0.432,7247757312,16000,6912,125,54,0.004,3.3836493066046387
113718400,49165440,7381975040,5036798342340280320,2177628305471569920,5036798342332416000,2177628305463705600,0.44,7381975040,16000,7040,125,55,0.004,3.380072891479358
113718400,49165440,7516192768,5128376494019051520,2217221547389091840,5128376494011187200,2217221547381227520,0.448,7516192768,16000,7168,125,56,0.004,3.3768895824905485
113718400,49165440,7650410496,5219954645697822720,2256814789306613760,5219954645689958400,2256814789298749440,0.456,7650410496,16000,7296,125,57,0.004,3.373733267653733
113718400,49165440,7784628224,5311532797376593920,2296408031224135680,5311532797368729600,2296408031216271360,0.464,7784628224,16000,7424,125,58,0.004,3.3703364399261773
113718400,49165440,7918845952,5403110949055365120,2336001273141657600,5403110949047500800,2336001273133793280,0.472,7918845952,16000,7552,125,59,0.004,3.3717378987930715
113718400,49165440,8053063680,5494689100734136320,2375594515059179520,5494689100726272000,2375594515051315200,0.48,8053063680,16000,7680,125,60,0.004,3.363533516181633
113718400,49165440,8187281408,5586267252412907520,2415187756976701440,5586267252405043200,2415187756968837120,0.488,8187281408,16000,7808,125,61,0.004,3.359557025833056
113718400,49165440,8321499136,5677845404091678720,2454780998894223360,5677845404083814400,2454780998886359040,0.496,8321499136,16000,7936,125,62,0.004,3.3579954826273024
113718400,49165440,8455716864,5769423555770449920,2494374240811745280,5769423555762585600,2494374240803880960,0.504,8455716864,16000,8064,125,63,0.004,3.3537404043599963
113718400,49165440,8589934592,5861001707449221120,2533967482729267200,5861001707441356800,2533967482721402880,0.512,8589934592,16000,8192,125,64,0.004,3.3501688519027084
113718400,49165440,8724152320,5952579859127992320,2573560724646789120,5952579859120128000,2573560724638924800,0.52,8724152320,16000,8320,125,65,0.004,3.3464019065722823
113718400,49165440,8858370048,6044158010806763520,2613153966564311040,6044158010798899200,2613153966556446720,0.528,8858370048,16000,8448,125,66,0.004,3.345443663187325
113718400,49165440,8992587776,6135736162485534720,2652747208481832960,6135736162477670400,2652747208473968640,0.536,8992587776,16000,8576,125,67,0.004,3.3420412137638777
113718400,49165440,9126805504,6227314314164305920,2692340450399354880,6227314314156441600,2692340450391490560,0.544,9126805504,16000,8704,125,68,0.004,3.3373593841679394
113718400,49165440,9261023232,6318892465843077120,2731933692316876800,6318892465835212800,2731933692309012480,0.552,9261023232,16000,8832,125,69,0.004,3.334569763857872
113718400,49165440,9395240960,6410470617521848320,2771526934234398720,6410470617513984000,2771526934226534400,0.56,9395240960,16000,8960,125,70,0.004,3.3317152282688767
113718400,49165440,9529458688,6502048769200619520,2811120176151920640,6502048769192755200,2811120176144056320,0.568,9529458688,16000,9088,125,71,0.004,3.3286993261426687
113718400,49165440,9663676416,6593626920879390720,2850713418069442560,6593626920871526400,2850713418061578240,0.576,9663676416,16000,9216,125,72,0.004,3.3254093271680176
113718400,49165440,9797894144,6685205072558161920,2890306659986964480,6685205072550297600,2890306659979100160,0.584,9797894144,16000,9344,125,73,0.004,3.3223852466326207
113718400,49165440,9932111872,6776783224236933120,2929899901904486400,6776783224229068800,2929899901896622080,0.592,9932111872,16000,9472,125,74,0.004,3.3189668853301555
113718400,49165440,10066329600,6868361375915704320,2969493143822008320,6868361375907840000,2969493143814144000,0.6,10066329600,16000,9600,125,75,0.004,3.3180282234679908
113718400,49165440,10200547328,6959939527594475520,3009086385739530240,6959939527586611200,3009086385731665920,0.608,10200547328,16000,9728,125,76,0.004,3.313285844633356
113718400,49165440,10334765056,7051517679273246720,3048679627657052160,7051517679265382400,3048679627649187840,0.616,10334765056,16000,9856,125,77,0.004,3.310062733711675
113718400,49165440,10468982784,7143095830952017920,3088272869574574080,7143095830944153600,3088272869566709760,0.624,10468982784,16000,9984,125,78,0.004,3.306257172953337
113718400,49165440,10603200512,7234673982630789120,3127866111492096000,7234673982622924800,3127866111484231680,0.632,10603200512,16000,10112,125,79,0.004,3.305186482379213
113718400,49165440,10737418240,7326252134309560320,3167459353409617920,7326252134301696000,3167459353401753600,0.64,10737418240,16000,10240,125,80,0.004,3.3006233263295144
113718400,49165440,10871635968,7417830285988331520,3207052595327139840,7417830285980467200,3207052595319275520,0.648,10871635968,16000,10368,125,81,0.004,3.2979180943220854
113718400,49165440,11005853696,7509408437667102720,3246645837244661760,7509408437659238400,3246645837236797440,0.656,11005853696,16000,10496,125,82,0.004,3.295212555443868
113718400,49165440,11140071424,7600986589345873920,3286239079162183680,7600986589338009600,3286239079154319360,0.664,11140071424,16000,10624,125,83,0.004,3.2928059946279973
113718400,49165440,11274289152,7692564741024645120,3325832321079705600,7692564741016780800,3325832321071841280,0.672,11274289152,16000,10752,125,84,0.004,3.289251213660464
113718400,49165440,11408506880,7784142892703416320,3365425562997227520,7784142892695552000,3365425562989363200,0.68,11408506880,16000,10880,125,85,0.004,3.287170190596953
113718400,49165440,11542724608,7875721044382187520,3405018804914749440,7875721044374323200,3405018804906885120,0.688,11542724608,16000,11008,125,86,0.004,3.283435609191656
113718400,49165440,11676942336,7967299196060958720,3444612046832271360,7967299196053094400,3444612046824407040,0.696,11676942336,16000,11136,125,87,0.004,3.281107004964724
113718400,49165440,11811160064,8058877347739729920,3484205288749793280,8058877347731865600,3484205288741928960,0.704,11811160064,16000,11264,125,88,0.004,3.277549499645829
113718400,49165440,11945377792,8150455499418501120,3523798530667315200,8150455499410636800,3523798530659450880,0.712,11945377792,16000,11392,125,89,0.004,3.2756553709041327
113718400,49165440,12079595520,8242033651097272320,3563391772584837120,8242033651089408000,3563391772576972800,0.72,12079595520,16000,11520,125,90,0.004,3.2720812628977
113718400,49165440,12213813248,8333611802776043520,3602985014502359040,8333611802768179200,3602985014494494720,0.728,12213813248,16000,11648,125,91,0.004,3.2693608910776675
113718400,49165440,12348030976,8425189954454814720,3642578256419880960,8425189954446950400,3642578256412016640,0.736,12348030976,16000,11776,125,92,0.004,3.266781210899353
113718400,49165440,12482248704,8516768106133585920,3682171498337402880,8516768106125721600,3682171498329538560,0.744,12482248704,16000,11904,125,93,0.004,3.263752270489931
113718400,49165440,12616466432,8608346257812357120,3721764740254924800,8608346257804492800,3721764740247060480,0.752,12616466432,16000,12032,125,94,0.004,3.260927822208032
113718400,49165440,12750684160,8699924409491128320,3761357982172446720,8699924409483264000,3761357982164582400,0.76,12750684160,16000,12160,125,95,0.004,3.258334657177329
113718400,49165440,12884901888,8791502561169899520,3800951224089968640,8791502561162035200,3800951224082104320,0.768,12884901888,16000,12288,125,96,0.004,3.256353916833177
113718400,49165440,13019119616,8883080712848670720,3840544466007490560,8883080712840806400,3840544465999626240,0.776,13019119616,16000,12416,125,97,0.004,3.2533437225501984
113718400,49165440,13153337344,8974658864527441920,3880137707925012480,8974658864519577600,3880137707917148160,0.784,13153337344,16000,12544,125,98,0.004,3.2518056763801724
113718400,49165440,13287555072,9066237016206213120,3919730949842534400,9066237016198348800,3919730949834670080,0.792,13287555072,16000,12672,125,99,0.004,3.2494221648667008
113718400,49165440,13421772800,9157815167884984320,3959324191760056320,9157815167877120000,3959324191752192000,0.8,13421772800,16000,12800,125,100,0.004,3.246462651528418
113718400,49165440,13555990528,9249393319563755520,3998917433677578240,9249393319555891200,3998917433669713920,0.808,13555990528,16000,12928,125,101,0.004,3.2443301554303616
113718400,49165440,13690208256,9340971471242526720,4038510675595100160,9340971471234662400,4038510675587235840,0.816,13690208256,16000,13056,125,102,0.004,3.2418885584920645
113718400,49165440,13824425984,9432549622921297920,4078103917512622080,9432549622913433600,4078103917504757760,0.824,13824425984,16000,13184,125,103,0.004,3.239438652060926
113718400,49165440,13958643712,9524127774600069120,4117697159430144000,9524127774592204800,4117697159422279680,0.832,13958643712,16000,13312,125,104,0.004,3.237501864787191
113718400,49165440,14092861440,9615705926278840320,4157290401347665920,9615705926270976000,4157290401339801600,0.84,14092861440,16000,13440,125,105,0.004,3.235117150004953
113718400,49165440,14227079168,9707284077957611520,4196883643265187840,9707284077949747200,4196883643257323520,0.848,14227079168,16000,13568,125,106,0.004,3.233188988873735
113718400,49165440,14361296896,9798862229636382720,4236476885182709760,9798862229628518400,4236476885174845440,0.856,14361296896,16000,13696,125,107,0.004,3.2311554301995784
113718400,49165440,14495514624,9890440381315153920,4276070127100231680,9890440381307289600,4276070127092367360,0.864,14495514624,16000,13824,125,108,0.004,3.229251467389986
113718400,49165440,14629732352,9982018532993925120,4315663369017753600,9982018532986060800,4315663369009889280,0.872,14629732352,16000,13952,125,109,0.004,3.227424989920109
113718400,49165440,14763950080,10073596684672696320,4355256610935275520,10073596684664832000,4355256610927411200,0.88,14763950080,16000,14080,125,110,0.004,3.225522873690352
113718400,49165440,14898167808,10165174836351467520,4394849852852797440,10165174836343603200,4394849852844933120,0.888,14898167808,16000,14208,125,111,0.004,3.223730006022379
113718400,49165440,15032385536,10256752988030238720,4434443094770319360,10256752988022374400,4434443094762455040,0.896,15032385536,16000,14336,125,112,0.004,3.2222583710681647
113718400,49165440,15166603264,10348331139709009920,4474036336687841280,10348331139701145600,4474036336679976960,0.904,15166603264,16000,14464,125,113,0.004,3.2205852693878114
113718400,49165440,15300820992,10439909291387781120,4513629578605363200,10439909291379916800,4513629578597498880,0.912,15300820992,16000,14592,125,114,0.004,3.2195455895271152
113718400,49165440,15435038720,10531487443066552320,4553222820522885120,10531487443058688000,4553222820515020800,0.92,15435038720,16000,14720,125,115,0.004,3.217554262606427
113718400,49165440,15569256448,10623065594745323520,4592816062440407040,10623065594737459200,4592816062432542720,0.928,15569256448,16000,14848,125,116,0.004,3.216534204315394
113718400,49165440,15703474176,10714643746424094720,4632409304357928960,10714643746416230400,4632409304350064640,0.936,15703474176,16000,14976,125,117,0.004,3.215225712629035
113718400,49165440,15837691904,10806221898102865920,4672002546275450880,10806221898095001600,4672002546267586560,0.944,15837691904,16000,15104,125,118,0.004,3.213858725503087
113718400,49165440,15971909632,10897800049781637120,4711595788192972800,10897800049773772800,4711595788185108480,0.952,15971909632,16000,15232,125,119,0.004,3.2130376652348787
113718400,49165440,16106127360,10989378201460408320,4751189030110494720,10989378201452544000,4751189030102630400,0.96,16106127360,16000,15360,125,120,0.004,3.212168669793755
113718400,49165440,16240345088,11080956353139179520,4790782272028016640,11080956353131315200,4790782272020152320,0.968,16240345088,16000,15488,125,121,0.004,3.2110357384663075
113718400,49165440,16374562816,11172534504817950720,4830375513945538560,11172534504810086400,4830375513937674240,0.976,16374562816,16000,15616,125,122,0.004,3.210343017941341
113718400,49165440,16508780544,11264112656496721920,4869968755863060480,11264112656488857600,4869968755855196160,0.984,16508780544,16000,15744,125,123,0.004,3.209622244350612
113718400,49165440,16642998272,11355690808175493120,4909561997780582400,11355690808167628800,4909561997772718080,0.992,16642998272,16000,15872,125,124,0.004,3.2088656150735915
113718400,49165440,16777216000,11447268959854264320,4949155239698104320,11447268959846400000,4949155239690240000,1.0,16777216000,16000,16000,125,125,0.004,3.208512811921537
113718400,49165440,134217728,91578151686635520,39593241925386240,91578151678771200,39593241917521920,0.008,134217728,16000,128,125,1,0.001,5.926390577107668
113718400,49165440,268435456,183156303365406720,79186483842908160,183156303357542400,79186483835043840,0.016,268435456,16000,256,125,2,0.001,5.0478850388899446
113718400,49165440,402653184,274734455044177920,118779725760430080,274734455036313600,118779725752565760,0.024,402653184,16000,384,125,3,0.001,4.552333275787532
113718400,49165440,536870912,366312606722949120,158372967677952000,366312606715084800,158372967670087680,0.032,536870912,16000,512,125,4,0.001,4.292950071394444
113718400,49165440,671088640,457890758401720320,197966209595473920,457890758393856000,197966209587609600,0.04,671088640,16000,640,125,5,0.001,4.137191980145872
